text;label
kế hoạch học tập toàn khóa để đăng ký học phần. sau khi tốt nghiệp chương trình thứ nhất, sinh viên sẽ được chuyển về đơn vị đào tạo quản lý chương trình thứ hai để quản lý và được bố trí cố vấn học;__label__Dao_tao
bố trí cố vấn học tập mới. đơn vị đào tạo quản lý chương trình thứ hai sẽ xét các học phần của chương trình thứ hai sinh viên được miễn do sinh viên đã tích lũy các học phần này ở chương trình thứ;__label__Dao_tao
ở chương trình thứ nhất và sinh viên sẽ xây dựng kế hoạch học tập của chương trình thứ hai dưới sự hướng dẫn của cố vấn học tập mới. sinh viên học cùng lúc hai chương trình chỉ được hưởng các chế độ;__label__Dao_tao
hưởng các chế độ quyền lợi đối với chương trình thứ nhất. tổng số tín chỉ sinh viên học cùng lúc hai chương trình được phép đăng ký tối đa trong học kỳ được thực hiện theo quy định. thời gian học tập;__label__Dao_tao
thời gian học tập tối đa được phép học đối với sinh viên học cùng lúc hai chương trình là thời gian học tập tối đa quy định cho chương trình thứ nhất. khi học chương trình thứ hai, sinh viên được;__label__Dao_tao
hai, sinh viên được công nhận kết quả của những học phần có nội dung và khối lượng kiến thức tương đương có trong chương trình thứ nhất. trong quá trình sinh viên học cùng lúc hai chương trình, nếu;__label__Dao_tao
chương trình, nếu điểm trung bình chung học kỳ dưới 2,00 sẽ không được đăng ký học phần thuộc chương trình thứ hai ở học kỳ tiếp theo và chỉ được học tiếp chương trình thứ hai khi kết quả học tập;__label__Dao_tao
khi kết quả học tập được cải thiện. riêng sinh viên thuộc khóa 47 trở về sau, nếu điểm trung bình chung tích lũy dưới 2,00 hoặc thuộc diện bị cảnh báo học tập thì phải dừng học chương trình thứ hai ở;__label__Dao_tao
trình thứ hai ở học kỳ tiếp theo sinh viên sẽ bị loại khỏi danh sách đã đăng ký học chương trình thứ hai và được đăng ký lại chương trình thứ hai nếu đạt điều kiện được quy định. sinh viên chỉ được;__label__Dao_tao
sinh viên chỉ được xét tốt nghiệp chương trình thứ hai, nếu có đủ điều kiện tốt nghiệp ở chương trình thứ nhất riêng đối với sinh viên thuộc khóa 47 trở về sau được quy định thêm là đã đăng ký học;__label__Dao_tao
là đã đăng ký học chương trình thứ hai muộn nhất 02 năm trước thời điểm xét tốt nghiệp chương trình thứ hai.;__label__Dao_tao
BỘ GIÁO DỤC VÀ ĐÀO TẠO  CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM  TRƯỜNG ĐẠI HỌC CẢN THƠ độc lập - tự do - hạnh phúc số 6772 /QĐ-ĐHCT cần thơ, ngày 30 tháng 11 năm 2023  QUYẾT ĐỊNH ban hành quy định đào tạo;__label__Dao_tao
quy định đào tạo chất lượng cao và đào tạo tiên tiến trình độ đại học hình thức chính quy áp dụng đối với khóa tuyển sinh từ ngày 01 tháng 12 năm 2023 khóa 50 trở về sau của trường đại học cần thơ.;__label__Dao_tao
đại học cần thơ.  HIỆU TRƯỞNG TRƯỜNG ĐẠI HỌC CÀN THƠ căn cứ luật giáo dục đại học ngày 18 tháng 6 năm 2012 và luật sửa đổi, bổ sung một số điều của luật giáo dục đại học ngày 19 tháng 11 năm 2018 căn;__label__Dao_tao
11 năm 2018 căn cứ nghị định số 90/2019/NĐ-CP ngày 30 tháng 12 năm 2019 của chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của luật sửa đổi, bổ sung một số điều của luật giáo dục đại;__label__Dao_tao
luật giáo dục đại học căn cứ nghị định số 84/2020/NĐ-CP ngày 17 tháng 7 năm 2020 của chính phủ quy định chi tiết một số điều của luật giáo dục căn cứ nghị định số 109/2022/NĐ-CP ngày 30 tháng 12 năm;__label__Dao_tao
30 tháng 12 năm 2022 của chính phủ quy định về hoạt động khoa học và công nghệ trong cơ sở giáo dục đại học căn cứ thông tư số 01/2014/TT-BGDĐT ngày 24 tháng 01 năm 2014 của bộ trưởng bộ giáo dục và;__label__Dao_tao
bộ giáo dục và đào tạo ban hành khung năng lực ngoại ngữ 6 bậc dùng cho việt nam căn cứ thông tư số 17/2015/TT-BGDĐT ngày 01 tháng 9 năm 2015 của bộ trưởng bộ giáo dục và đào tạo ban hành khung năng;__label__Dao_tao
ban hành khung năng lực tiếng việt dùng cho người nước ngoài căn cứ thông tư số 30/2018/TT-BGDĐT ngày 24 tháng 12 năm 2018 của bộ trưởng bộ giáo dục và đào tạo ban hành quy chế quản lý người nước;__label__Dao_tao
quản lý người nước ngoài học tập tại việt nam căn cứ thông tư số 08/2021/TT-BGDĐT ngày 18 tháng 03 năm 2021 của bộ trưởng bộ giáo dục và đào tạo ban hành quy chế đào tạo trình độ đại học căn cứ thông;__label__Dao_tao
học căn cứ thông tư số 17/2021/TT-BGDĐT ngày 22 tháng 6 năm 2021 của bộ trưởng bộ giáo dục và đào tạo quy định về chuẩn chương trình đào tạo xây dựng, thẩm định và ban hành chương trình đào tạo các;__label__Dao_tao
trình đào tạo các trình độ của giáo dục đại học căn cứ nghị quyết số 99/NQ-HĐT ngày 19 tháng 4 năm 2023 của hội đồng trường về việc ban hành quy chế tổ chức và hoạt động của trường đại học cần thơ;__label__Dao_tao
đại học cần thơ căn cứ quyết định số 4799/QĐ-ĐHCT ngày 21 tháng 10 năm 2022 của hiệu trưởng trường đại học cần thơ ban hành quy định điều kiện, trình tự, thủ tục mở ngành đào tạo, đình chỉ hoạt động;__label__Dao_tao
đình chỉ hoạt động của ngành đào tạo trình độ đại học, thạc sĩ, tiến sĩ của trường đại học cần thơ căn cứ biên bản số 4424 /BB-ĐHCT-HĐKHĐT, ngày 29 tháng 11 năm 2023 của hội đồng khoa học và đào tạo;__label__Dao_tao
khoa học và đào tạo trường đại học cần thơ theo đề nghị của trưởng phòng đào tạo, trưởng phòng công tác sinh viên, trưởng phòng tài chính, trưởng phòng quản trị - thiết bị, trưởng phòng quản lý khoa;__label__Dao_tao
phòng quản lý khoa học, trưởng phòng hợp tác quốc tế, trưởng phòng tổ chức - cán bộ, trưởng phòng thanh tra - pháp chế, chánh văn phòng trường, giám đốc trung tâm quản lý chất lượng, giám đốc trung;__label__Dao_tao
giám đốc trung tâm học liệu, giám đốc trung tâm thông tin và quản trị mạng, giám đốc trung tâm đánh giá năng lực ngoại ngữ và trưởng khoa ngoại ngữ.  QUYẾT ĐỊNH điều 1. ban hành kèm theo quyết định;__label__Dao_tao
kèm theo quyết định này quy định đào tạo chất lượng cao và đào tạo tiên tiến trình độ đại học hình thức chính quy áp dụng đối với khóa tuyển sinh từ ngày 01 tháng 12 năm 2023 khóa 50 trở về sau của;__label__Dao_tao
50 trở về sau của trường đại học cần thơ. điều 2. quyết định này có hiệu lực thi hành kể từ ngày 01 tháng 12 năm 2023 và áp dụng đối với các khóa tuyển sinh từ ngày 01 tháng 12 năm 2023 từ khóa 50;__label__Dao_tao
năm 2023 từ khóa 50 trở về sau của trường đại học cần thơ. điều 3. trưởng phòng đào tạo, trưởng phòng công tác sinh viên, trưởng phòng tài chính, trưởng phòng quản trị - thiết bị, trưởng phòng quản;__label__Dao_tao
trưởng phòng quản lý khoa học, trưởng phòng hợp tác quốc tế, trưởng phòng tổ chức - cán bộ, trưởng phòng thanh tra - pháp chế, chánh văn phòng trường, giám đốc trung tâm quản lý chất lượng, giám đốc;__label__Dao_tao
lượng, giám đốc trung tâm học liệu, giám đốc trung tâm thông tin và quản trị mạng, giám đốc trung tâm đánh giá năng lực ngoại ngữ, trưởng khoa ngoại ngữ, trưởng các đơn vị, viên chức và sinh viên có;__label__Dao_tao
và sinh viên có liên quan chịu trách nhiệm thi hành quyết định này. nơi nhận KT.HIỆU TRƯỞNG - như điều 3 - ban giám hiệu - hội đồng KHĐT - công bố tại website trường - lưu VT, PĐT.  QUY ĐỊNH đào tạo;__label__Dao_tao
QUY ĐỊNH đào tạo chất lượng cao và đào tạo tiên tiến trình độ đại học hình thức chính quy áp dụng đối với khóa tuyển sinh từ ngày 01 tháng 12 năm 2023 khóa 50 trở về sau của trường đại học cần thơ.;__label__Dao_tao
đại học cần thơ. ban hành kèm theo quyết định số 6772 /QD-ĐHCT ngày 30 tháng 11 năm 2023 của hiệu trưởng trường đại học cần thơ  CHƯƠNG I  NHỮNG QUY ĐỊNH CHUNG  điều 1. phạm vi điều chỉnh và đối;__label__Dao_tao
điều chỉnh và đối tượng áp dụng văn bản này quy định về đào tạo chất lượng cao ĐTCLC và đào tạo tiên tiến ĐTTT trình độ đại học hình thức chính quy áp dụng đối với khóa tuyển sinh từ ngày 01 tháng 12;__label__Dao_tao
từ ngày 01 tháng 12 năm 2023 khóa 50 trở về sau của trường đại học cần thơ ĐHCT, bao gồm mục tiêu đào tạo, chương trình đào tạo CTĐT, bản mô tả CTĐT và chương trình dạy học tuyển sinh, điều kiện;__label__Dao_tao
sinh, điều kiện chuyển sang học một chương trình, một ngành đào tạo khác quản lý và tổ chức đào tạo giảng viên và trợ giảng sinh viên cơ sở vật chất nghiên cứu khoa học VCKH hợp tác quốc tế bảo đảm;__label__Dao_tao
